origin,stage,family,band,config,status,converged,n_train,lambda_value,outer_origin,feature,value,training_mean,training_scale,raw_predictor_coefficient,annual_signal_change_coefficient
2019-04,core,goods,0,l0.1,estimated,True,105,0.1,True,penalized_constant,0.0202454963222252,0.0,1.0,0.0202454963222252,
2019-05,core,goods,0,l0.1,estimated,True,106,0.1,True,core_acceleration,-0.03305822982969314,0.01102824659746914,0.07240935532481264,-0.4565463907446918,
2019-05,core,goods,0,l0.1,estimated,True,106,0.1,True,goods_projection,-0.004435601255133173,-0.0016573442101175846,0.007698457537627432,-0.5761675288138525,-0.04801396073448771
2019-05,core,goods,0,l0.1,estimated,True,106,0.1,True,penalized_constant,0.019565584227559673,0.0,1.0,0.019565584227559673,
2019-06,core,goods,0,l0.1,estimated,True,107,0.1,True,core_acceleration,-0.033274151984197864,0.011155675827784615,0.07208214006505594,-0.461614374298087,
2019-06,core,goods,0,l0.1,estimated,True,107,0.1,True,goods_projection,-0.004810307021031198,-0.0016425355973238307,0.007663915680479963,-0.6276565689890192,-0.05230471408241827
2019-06,core,goods,0,l0.1,estimated,True,107,0.1,True,penalized_constant,0.017728984512614912,0.0,1.0,0.017728984512614912,
2019-07,core,goods,0,l0.1,estimated,True,108,0.1,True,core_acceleration,-0.033076895614287956,0.011097171375484745,0.07175020258013165,-0.46100072787038066,
2019-07,core,goods,0,l0.1,estimated,True,108,0.1,True,goods_projection,-0.004946778379446015,-0.001624978652114944,0.007630513595636985,-0.6482890460053056,-0.0540240871671088
2019-07,core,goods,0,l0.1,estimated,True,108,0.1,True,penalized_constant,0.01708782461383667,0.0,1.0,0.01708782461383667,
2019-08,core,goods,0,l0.1,estimated,True,109,0.1,True,core_acceleration,-0.03305079921624448,0.011027191321459724,0.07142401746511595,-0.46274069128618744,
2019-08,core,goods,0,l0.1,estimated,True,109,0.1,True,goods_projection,-0.004501651951114633,-0.0016048576506691088,0.007598308373243579,-0.5924544951303364,-0.049371207927528034
2019-08,core,goods,0,l0.1,estimated,True,109,0.1,True,penalized_constant,0.018624584461184045,0.0,1.0,0.018624584461184045,
2019-09,core,goods,0,l0.1,estimated,True,110,0.1,True,core_acceleration,-0.035186869523502445,0.010022389606007901,0.07186837470536984,-0.489601576044454,
2019-09,core,goods,0,l0.1,estimated,True,110,0.1,True,goods_projection,-0.004203321098417612,-0.0015812365610072608,0.007567711023977563,-0.5554283303233691,-0.04628569419361409
2019-09,core,goods,0,l0.1,estimated,True,110,0.1,True,penalized_constant,0.020359868999907372,0.0,1.0,0.020359868999907372,
2019-10,core,goods,0,l0.1,estimated,True,111,0.1,True,core_acceleration,-0.03471439028225993,0.00901929825451687,0.07231329289752089,-0.4800554488848348,
2019-10,core,goods,0,l0.1,estimated,True,111,0.1,True,goods_projection,-0.004240080458468001,-0.0015616543246509097,0.0075363441389594815,-0.562617680441198,-0.04688480670343317
2019-10,core,goods,0,l0.1,estimated,True,111,0.1,True,penalized_constant,0.020385447200769465,0.0,1.0,0.020385447200769465,
2019-11,core,goods,0,l0.1,estimated,True,112,0.1,True,core_acceleration,-0.03382109628902254,0.008605563620068332,0.07212158836632274,-0.4689455273397076,
2019-11,core,goods,0,l0.1,estimated,True,112,0.1,True,goods_projection,-0.004502574702676155,-0.0015429472420655454,0.00750521262349415,-0.5999263350090036,-0.0499938612507503
2019-11,core,goods,0,l0.1,estimated,True,112,0.1,True,penalized_constant,0.019275473563283036,0.0,1.0,0.019275473563283036,
2019-12,core,goods,0,l0.1,estimated,True,113,0.1,True,core_acceleration,-0.03772803068540336,0.009703044489820262,0.07273508317209183,-0.518704716349035,
2019-12,core,goods,0,l0.1,estimated,True,113,0.1,True,goods_projection,-0.005332029693298632,-0.0015264462148095938,0.0074739703323244205,-0.7134132805207911,-0.059451106710065926
2019-12,core,goods,0,l0.1,estimated,True,113,0.1,True,penalized_constant,0.016654303124816965,0.0,1.0,0.016654303124816965,
2020-01,core,goods,0,l0.1,estimated,True,114,0.1,True,core_acceleration,-0.03855675504535651,0.011001772665014632,0.0737196167549322,-0.5230189295955188,
2020-01,core,goods,0,l0.1,estimated,True,114,0.1,True,goods_projection,-0.0053934245136608916,-0.0015090740074438919,0.007443408705980866,-0.7245906716538636,-0.0603825559711553
2020-01,core,goods,0,l0.1,estimated,True,114,0.1,True,penalized_constant,0.015813050348455086,0.0,1.0,0.015813050348455086,
2020-02,core,goods,0,l0.1,estimated,True,115,0.1,True,core_acceleration,-0.038989128616183526,0.010768300373323315,0.07344071569695859,-0.5308925470860871,
2020-02,core,goods,0,l0.1,estimated,True,115,0.1,True,goods_projection,-0.004894836344261878,-0.0014891812023535096,0.007414018401333055,-0.6602136762139378,-0.055017806351161484
2020-02,core,goods,0,l0.1,estimated,True,115,0.1,True,penalized_constant,0.0176267944341968,0.0,1.0,0.0176267944341968,
2020-03,core,goods,0,l0.1,estimated,True,116,0.1,True,core_acceleration,-0.041394836203276296,0.009705069985444296,0.07400706363079039,-0.5593362872737206,
2020-03,core,goods,0,l0.1,estimated,True,116,0.1,True,goods_projection,-0.00492709875352444,-0.0014832742158121604,0.007382264034656661,-0.6674238052708167,-0.055618650439234724
2020-03,core,goods,0,l0.1,estimated,True,116,0.1,True,penalized_constant,0.01945914489282703,0.0,1.0,0.01945914489282703,
2020-04,core,goods,0,l0.1,estimated,True,117,0.1,True,core_acceleration,-0.04284106460503876,0.008561550277965334,0.07471224158136645,-0.573414258470375,
2020-04,core,goods,0,l0.1,estimated,True,117,0.1,True,goods_projection,-0.004953924359317369,-0.0014794374681211828,0.007350764349235867,-0.6739332297915853,-0.05616110248263211
2020-04,core,goods,0,l0.1,estimated,True,117,0.1,True,penalized_constant,0.02068660623002404,0.0,1.0,0.02068660623002404,
2020-05,core,goods,0,l0.1,estimated,True,118,0.1,True,core_acceleration,-0.042647477517384465,0.008537816519380827,0.07439543365376795,-0.5732539676542966,
2020-05,core,goods,0,l0.1,estimated,True,118,0.1,True,goods_projection,-0.004975405833606705,-0.0014728617166886683,0.007319896354181909,-0.6797098746847994,-0.05664248955706661
2020-05,core,goods,0,l0.1,estimated,True,118,0.1,True,penalized_constant,0.02028284255264843,0.0,1.0,0.02028284255264843,
2020-06,core,goods,0,l0.1,estimated,True,119,0.1,True,core_acceleration,-0.043382502585117534,0.00903924898991692,0.07428216408810545,-0.5840231382282012,
2020-06,core,goods,0,l0.1,estimated,True,119,0.1,True,goods_projection,-0.005226301899780351,-0.001460166788844711,0.007290379972181559,-0.71687647553663,-0.05973970629471917
2020-06,core,goods,0,l0.1,estimated,True,119,0.1,True,penalized_constant,0.019010939237399514,0.0,1.0,0.019010939237399514,
2020-07,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.04295974459438322,0.010279096781056507,0.07519832036229382,-0.571285959412522,
2020-07,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.005109419513509874,-0.001457382073590821,0.007260003393457138,-0.7037764635364477,-0.05864803862803731
2020-07,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.018769352127761388,0.0,1.0,0.018769352127761388,
2020-08,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.037024192052624944,0.013309458055514414,0.0715428536860392,-0.5175106966672453,
2020-08,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.003144764283075801,-0.0014921683196006546,0.007237128307397289,-0.43453206154455515,-0.03621100512871293
2020-08,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.02149581320890452,0.0,1.0,0.02149581320890452,
2020-09,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.03998586244410959,0.013190762473691742,0.07169211432885686,-0.5577442208035821,
2020-09,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.0020835041899687377,-0.0015155301749212532,0.007220795260520851,-0.2885422055047231,-0.02404518379206026
2020-09,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.02376962934229526,0.0,1.0,0.02376962934229526,
2020-10,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.038466454244669136,0.01244017967846591,0.07208074853819267,-0.5336578077333273,
2020-10,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.0026042651585564645,-0.0015194925526718684,0.007219057878604536,-0.3607486187740437,-0.030062384897836972
2020-10,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.02263609780205921,0.0,1.0,0.02263609780205921,
2020-11,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.041752485602845425,0.012889191158881992,0.07244511378166738,-0.5763326665298318,
2020-11,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.002729318059772259,-0.0015138901024024248,0.007218806429975503,-0.3780843947330391,-0.031507032894419924
2020-11,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.01947343428832905,0.0,1.0,0.01947343428832905,
2020-12,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.05377191640630115,0.01571145119456817,0.07893089836309218,-0.6812530646609835,
2020-12,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.0028749445298329795,-0.001521891807400986,0.0072194152766946506,-0.3982240139466321,-0.03318533449555267
2020-12,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.015178615704490434,0.0,1.0,0.015178615704490434,
2021-01,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.05563423126312905,0.0169935792299604,0.0799394732278086,-0.6959544392366039,
2021-01,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.001851629079727241,-0.001707370016804556,0.007310842838516207,-0.25327162963648714,-0.021105969136373928
2021-01,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.013057431474289128,0.0,1.0,0.013057431474289128,
2021-02,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.055784025932689135,0.016432527431039193,0.08018746735053803,-0.6956701312042978,
2021-02,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.0017654426363857,-0.0020274844200686643,0.00733211899426303,-0.2407820491957454,-0.020065170766312115
2021-02,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.013551684791932491,0.0,1.0,0.013551684791932491,
2021-03,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.0529585612602202,0.01401641374373415,0.08285681100489312,-0.6391576095909934,
2021-03,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,0.0003068782061758086,-0.00220874735402281,0.006924583541026887,0.04431720757755488,0.003693100631462907
2021-03,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.014453176334681775,0.0,1.0,0.014453176334681775,
2021-04,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.05037850057681843,0.011687953974036809,0.08433514037222407,-0.5973607247757743,
2021-04,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,0.0029406693673693952,-0.002430203763763111,0.006383699314036643,0.4606528632862415,0.03838773860718679
2021-04,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.015320982079636048,0.0,1.0,0.015320982079636048,
2021-05,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.048435123259377044,0.010036770255411599,0.08497652426529072,-0.5699824001763829,
2021-05,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,0.003605160074536407,-0.002561439131039696,0.006191322683720266,0.5822923886709979,0.04852436572258315
2021-05,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.015126906472092359,0.0,1.0,0.015126906472092359,
2021-06,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.04739834848585297,0.009657285767961475,0.085116101870338,-0.5568670021808266,
2021-06,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,0.006358720410535826,-0.002710361163046406,0.006323906729105253,1.0055050909069145,0.08379209090890954
2021-06,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.014176000186557534,0.0,1.0,0.014176000186557534,
2021-07,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.04815550740559419,0.009918154502647615,0.08493456015208722,-0.5669718818742925,
2021-07,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,0.003743619779776365,-0.002761099120175207,0.0063948837587654616,0.5854085736343508,0.04878404780286257
2021-07,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.015146761872282942,0.0,1.0,0.015146761872282942,
2021-08,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.05275064265976183,0.010169634552370122,0.08474244769771797,-0.6224819331148769,
2021-08,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.011056767219441443,-0.002916656489281937,0.00667273757220689,-1.6570061537403773,-0.13808384614503144
2021-08,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.019501089488434972,0.0,1.0,0.019501089488434972,
2021-09,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.06575137134072495,0.00906343307930411,0.08618599213992117,-0.7629009042905599,
2021-09,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.03071482254820399,-0.0031230148709351,0.007044794171072855,-4.359931859233641,-0.3633276549361368
2021-09,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.02600266678376078,0.0,1.0,0.02600266678376078,
2021-10,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.06968954987601242,0.008539301096917223,0.08635626462824596,-0.807000513234542,
2021-10,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.04279997413228368,-0.003300212042153817,0.007207442203233932,-5.938302788342807,-0.49485856569523395
2021-10,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.03119271196013731,0.0,1.0,0.03119271196013731,
2021-11,core,goods,0,l0.1,estimated,True,120,0.1,True,core_acceleration,-0.06323239955422141,0.00971989466829322,0.08758533052168826,-0.7219519430661225,
2021-11,core,goods,0,l0.1,estimated,True,120,0.1,True,goods_projection,-0.04851401887261693,-0.0033563294042045573,0.007267559491134743,-6.675420948641184,-0.556285079053432
2021-11,core,goods,0,l0.1,estimated,True,120,0.1,True,penalized_constant,0.03396491565426553,0.0,1.0,0.03396491565426553,
2021-12,core,goods,0,l1,estimated,True,120,1.0,True,core_acceleration,-0.02285778226055625,0.013477953960365479,0.09643813985837604,-0.23702014881377825,
2021-12,core,goods,0,l1,estimated,True,120,1.0,True,goods_projection,-0.021873400358378047,-0.0032264047030013104,0.007281614208203042,-3.003921896018159,-0.2503268246681799
2021-12,core,goods,0,l1,estimated,True,120,1.0,True,penalized_constant,0.01955379952107667,0.0,1.0,0.01955379952107667,
2022-01,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-0.002638261079512392,0.018233062378194522,0.10929771204057742,-0.024138301070135138,
2022-01,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.003466608179997719,-0.003011319005205967,0.007210596503765172,-0.480765797696148,-0.040063816474679
2022-01,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.003643536732625017,0.0,1.0,0.003643536732625017,
2022-02,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-0.0012468362384611567,0.022234131785933905,0.11831772060172739,-0.010538034641980361,
2022-02,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.0033495748752152914,-0.002818359269816419,0.007057346667056851,-0.4746224088510273,-0.039551867404252275
2022-02,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.003941297761755993,0.0,1.0,0.003941297761755993,
2022-03,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-0.000781501918350695,0.025155305050795072,0.12443978860779856,-0.006280161089101358,
2022-03,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.003997256323987339,-0.0024996377489046573,0.006561399129230025,-0.6092079212465793,-0.05076732677054827
2022-03,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.004142230278978782,0.0,1.0,0.004142230278978782,
2022-04,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-0.0005353735471259437,0.02768328785055792,0.12967844608549442,-0.004128469790368884,
2022-04,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.004881344894235726,-0.0021314538302049796,0.006083311449982846,-0.8024157458269691,-0.06686797881891408
2022-04,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.004280791251973233,0.0,1.0,0.004280791251973233,
2022-05,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-0.0004262773796750885,0.029884551256917934,0.13302703358201062,-0.003204441745386213,
2022-05,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.0017379736291938102,-0.000793453551640765,0.013940931546381912,-0.1246669652893365,-0.010388913774111375
2022-05,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.004382884235895924,0.0,1.0,0.004382884235895924,
2022-06,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-0.00022144856134956027,0.03314417534025615,0.13736069472646664,-0.001612168326540151,
2022-06,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.00041675767021751736,0.0009025804301557221,0.02206239249815897,-0.018889958115480648,-0.001574163176290054
2022-06,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.004521064602876735,0.0,1.0,0.004521064602876735,
2022-07,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,4.7730411429316755e-05,0.03487888787563174,0.13797430602842706,0.00034593695596832927,
2022-07,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.0017718117700935535,0.0026360599849682954,0.028060310150033876,0.06314298596914883,0.005261915497429069
2022-07,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.004839933584631782,0.0,1.0,0.004839933584631782,
2022-08,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.00020415428512061411,0.03657196108781169,0.1382266834342331,0.001476952785442101,
2022-08,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.0031562443298762577,0.004985533980464521,0.03741464755184189,0.0843585209643617,0.007029876747030141
2022-08,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.005153618283466591,0.0,1.0,0.005153618283466591,
2022-09,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.0001663621573434771,0.03696996352726956,0.138136159138455,0.0012043346100041115,
2022-09,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.0027164941452770407,0.0075479329595117585,0.045901447527524446,0.059181012617262586,0.004931751051438549
2022-09,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.00534679105687282,0.0,1.0,0.00534679105687282,
2022-10,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-3.057504965303306e-07,0.0384830006632609,0.13848663370487338,-2.2077978816490734e-06,
2022-10,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.0012784215783899285,0.010404993968717932,0.05455617809889225,0.023433122020984944,0.001952760168415412
2022-10,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.005315453656088232,0.0,1.0,0.005315453656088232,
2022-11,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-0.00036336396441592614,0.04041079246628521,0.1397980695586375,-0.0025992058800462566,
2022-11,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,3.3976616246910666e-05,0.012726194680622313,0.05960515235431507,0.0005700281754996799,4.750234795830666e-05
2022-11,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0050901675860360275,0.0,1.0,0.0050901675860360275,
2022-12,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-0.0006058440116158223,0.04241949516724578,0.1400137641244241,-0.004327031812939728,
2022-12,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.0006892007036632399,0.014155676467009845,0.0612474385972245,-0.011252726962111227,-0.0009377272468426022
2022-12,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.004775266838758799,0.0,1.0,0.004775266838758799,
2023-01,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-0.0005982711196972908,0.04365783127339462,0.13932904414638006,-0.0042939440470770975,
2023-01,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.0011354254576863385,0.014931010189414203,0.06163995836619168,-0.018420282683206633,-0.001535023556933886
2023-01,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.004427312865058416,0.0,1.0,0.004427312865058416,
2023-02,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,-0.00021105976784601473,0.04357968139193644,0.13940237772009473,-0.001514032768291804,
2023-02,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.0015295957891916108,0.015485140521259828,0.06180907097024165,-0.024747108558354547,-0.0020622590465295457
2023-02,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.004042854507882382,0.0,1.0,0.004042854507882382,
2023-03,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.00031590965689758826,0.04225388980941055,0.14036562937597627,0.0022506197443208026,
2023-03,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.001725684125500465,0.01582443591937058,0.0618426271573154,-0.027904443986680356,-0.002325370332223363
2023-03,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0036715275536071063,0.0,1.0,0.0036715275536071063,
2023-04,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.0007871737366184951,0.04025854035106947,0.14206757125925065,0.005540840387719648,
2023-04,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.0015858518239611568,0.015692489543187825,0.06189391196667911,-0.025622097126691685,-0.0021351747605576404
2023-04,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.003370360746329391,0.0,1.0,0.003370360746329391,
2023-05,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.0015697129820977966,0.03749537337549847,0.1462847110359778,0.010730533430193779,
2023-05,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.0010757148991254368,0.014959415094872523,0.06260602856131449,-0.017182289371253018,-0.001431857447604418
2023-05,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.003042076176830613,0.0,1.0,0.003042076176830613,
2023-06,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.002556272862532979,0.034327796427196695,0.15164457337607612,0.016857001906645637,
2023-06,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,-0.00041570598817894356,0.01409792287791887,0.06351706941165142,-0.006544791691895776,-0.0005453993076579814
2023-06,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.002787327023342575,0.0,1.0,0.002787327023342575,
2023-07,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.0035449947782671552,0.030751874008926292,0.15660977574688728,0.0226358460789611,
2023-07,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,8.452862151670778e-05,0.01346097734778475,0.06404998349191379,0.0013197290133162857,0.00010997741777635715
2023-07,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0025287180384194786,0.0,1.0,0.0025287180384194786,
2023-08,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.004026944685480929,0.02758096935247584,0.16028509759012097,0.025123637481124922,
2023-08,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.00033288603828452167,0.012930524324961825,0.0644358594334504,0.005166161221583886,0.0004305134351319905
2023-08,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.002398965418435212,0.0,1.0,0.002398965418435212,
2023-09,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.00404695431595741,0.024155144319619546,0.1648123357448044,0.024554923620667076,
2023-09,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.0004050852018781317,0.011925492428565469,0.06562024921177982,0.006173173780105254,0.0005144311483421045
2023-09,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0024354154517669604,0.0,1.0,0.0024354154517669604,
2023-10,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.004066581717470514,0.021011625443600156,0.1700842133387113,0.0239092249518313,
2023-10,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.00052410536779138,0.01049134570474048,0.06778062919179595,0.007732376846316098,0.0006443647371930082
2023-10,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0023805933548515616,0.0,1.0,0.0023805933548515616,
2023-11,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.00449414645159877,0.01809413310258751,0.1743742444288037,0.025772994551576174,
2023-11,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.0010959933632360011,0.008896428678025075,0.07030656969422677,0.015588775956537654,0.0012990646630448046
2023-11,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0020801516791705936,0.0,1.0,0.0020801516791705936,
2023-12,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.004831480776685329,0.01697724011563193,0.1755065540471632,0.027528776933236257,
2023-12,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.0017347706965541289,0.007214319704029252,0.07293920442711406,0.023783789666744073,0.0019819824722286726
2023-12,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0017368652799151895,0.0,1.0,0.0017368652799151895,
2024-01,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.005018210638026837,0.016413207008950156,0.17583625009195622,0.028539113154440496,
2024-01,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.0021942226628151105,0.005749891603026693,0.0748606310178345,0.029310768998091503,0.002442564083174292
2024-01,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0013829546005174696,0.0,1.0,0.0013829546005174696,
2024-02,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.00514223795811944,0.01555421788229921,0.17627818619291022,0.029171153102812312,
2024-02,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.002518064153100427,0.004362626711322858,0.07651188025820692,0.032910760323790776,0.002742563360315898
2024-02,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0011348660596243708,0.0,1.0,0.0011348660596243708,
2024-03,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.005199430729932531,0.013382060759835335,0.17719267190043894,0.029343373369605196,
2024-03,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.0026269162101301455,0.0031688046724996284,0.0777272269706901,0.03379660271581181,0.002816383559650984
2024-03,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0010436223541047493,0.0,1.0,0.0010436223541047493,
2024-04,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.005191369827727554,0.011296380790052763,0.17769044227397654,0.029215807903292337,
2024-04,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.002648062835183002,0.0022208716926923147,0.07846381306899512,0.033748842066271954,0.002812403505522663
2024-04,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0009660749706081204,0.0,1.0,0.0009660749706081204,
2024-05,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.005127715214328554,0.00917939577738921,0.17796843024755368,0.02881249897634043,
2024-05,core,goods,0,l10,estimated,True,120,10.0,True,goods_projection,0.0026057808110088545,0.001424771973469067,0.07899954524442274,0.03298475710140647,0.002748729758450539
2024-05,core,goods,0,l10,estimated,True,120,10.0,True,penalized_constant,0.0009227072510324296,0.0,1.0,0.0009227072510324296,
2024-06,core,goods,0,l10,estimated,True,120,10.0,True,core_acceleration,0.005094848689243224,0.007622759082245655,0.17834662030297374,0.028567116554202923,
