origin,band,family,config,status,converged,n_train,measure,feature,source_group,value
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,goods_change3,imported_cost,0.032652028992729606
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,fx1,imported_cost,0.04766206992031759
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,fx3,imported_cost,0.029086320845017888
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_23_now,imported_cost,0.010618518372796345
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_23_mean3,imported_cost,0.014660255408123138
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_26_now,imported_cost,0.018727786320873088
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_26_mean3,imported_cost,0.061611499869554096
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_45_now,imported_cost,0.007212259692085493
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_45_mean3,imported_cost,0.02401666838383549
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_47_now,imported_cost,0.007941116048408088
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_47_mean3,imported_cost,0.01694090704907771
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_56_now,imported_cost,0.02215550298707213
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_56_mean3,imported_cost,0.01368365059415333
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_62_now,imported_cost,0.03537392465080665
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,cost_62_mean3,imported_cost,0.08522382385882746
2019-03,0,forest,leaf15,estimated,True,107,feature_importances,destination_season,own_core_state,0.13335331476718393
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,core1,own_core_state,-0.0
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,core3,own_core_state,-0.0
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,core12,own_core_state,0.00011782265522761741
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,core_acceleration,own_core_state,-0.02048793312249326
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,midtrend,own_core_state,-0.0
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,midcycle,own_core_state,-0.018441600276772392
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,services_yoy,domestic,-0.051302418139799064
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,services_change3,domestic,-0.011677641094097156
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,unemployment,domestic,-0.04187154305510995
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,unemployment_change3,domestic,0.0016166366680366322
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,ip_growth3,domestic,0.009897486663295273
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,ulc_growth12,domestic,0.01802390207093032
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,destination_season,own_core_state,-0.018702475553133067
2019-02,1,domestic,a0.1_l0.2,estimated,True,103,coefficients,penalized_constant,constant,0.034015393275939075
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,core1,own_core_state,0.0
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,core3,own_core_state,-0.020612026118921354
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,core12,own_core_state,-0.007909455186581657
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,core_acceleration,own_core_state,-0.008494097859288105
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,midtrend,own_core_state,-0.010098190061950535
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,midcycle,own_core_state,-0.023463017722728328
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,goods_yoy,imported_cost,0.05891244700919225
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,goods_change3,imported_cost,-0.0024509812612626613
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,fx1,imported_cost,0.006138685727305223
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,fx3,imported_cost,0.0
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_23_now,imported_cost,0.0
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_23_mean3,imported_cost,-0.0
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_26_now,imported_cost,0.0
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_26_mean3,imported_cost,-0.005060825196391236
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_45_now,imported_cost,0.0006474426512392727
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_45_mean3,imported_cost,0.004303252235323414
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_47_now,imported_cost,0.01229736357210058
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_47_mean3,imported_cost,0.017069123774812164
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_56_now,imported_cost,-0.0020560782479505262
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_56_mean3,imported_cost,-0.0
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_62_now,imported_cost,-0.0038541577586660852
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,cost_62_mean3,imported_cost,-0.0
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,destination_season,own_core_state,-0.014057635617795994
2019-02,1,imported,a0.1_l0.2,estimated,True,103,coefficients,penalized_constant,constant,0.03401539327593904
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,core1,own_core_state,-0.0
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,core3,own_core_state,-0.0
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,core12,own_core_state,0.0
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,core_acceleration,own_core_state,-0.01070684405257757
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,midtrend,own_core_state,-0.05255651986542159
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,midcycle,own_core_state,-0.022887832915972985
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,services_yoy,domestic,-0.0555601239271643
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,services_change3,domestic,-0.016301644897541552
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,unemployment,domestic,-0.05626612690550458
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,unemployment_change3,domestic,0.01033156427042863
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,ip_growth3,domestic,0.014407806594354065
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,ulc_growth12,domestic,0.010422891354915283
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,goods_yoy,imported_cost,0.06473836968791678
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,goods_change3,imported_cost,-0.014411311610985003
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,fx1,imported_cost,0.0010324028897452742
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,fx3,imported_cost,-0.014155035229509226
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_23_now,imported_cost,0.003032617366356785
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_23_mean3,imported_cost,0.0
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_26_now,imported_cost,0.008474260572328536
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_26_mean3,imported_cost,-0.011983349708665898
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_45_now,imported_cost,0.0014845441387645662
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_45_mean3,imported_cost,0.021717813796948905
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_47_now,imported_cost,0.00805161411184956
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_47_mean3,imported_cost,0.007813632262666837
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_56_now,imported_cost,-0.013558582317870457
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_56_mean3,imported_cost,-0.004222612204326788
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_62_now,imported_cost,-0.004568569038017876
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,cost_62_mean3,imported_cost,0.0
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,destination_season,own_core_state,-0.01429476657524824
2019-02,1,both,a0.01_l0.8,estimated,True,103,coefficients,penalized_constant,constant,0.037957657718958725
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,core1,own_core_state,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,core3,own_core_state,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,core12,own_core_state,0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,core_acceleration,own_core_state,-0.01691659210948686
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,midtrend,own_core_state,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,midcycle,own_core_state,-0.014419756458849128
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,services_yoy,domestic,-0.024649134308897414
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,services_change3,domestic,-0.01504673383127433
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,goods_yoy,imported_cost,0.012117886150385644
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,goods_change3,imported_cost,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,fx1,imported_cost,0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,fx3,imported_cost,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_11,domestic,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_12,domestic,0.0023938304933798058
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_13,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_17,domestic,0.023636375340701885
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_23,imported_cost,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_24,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_25,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_26,imported_cost,0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_43,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_44,other_hard_a6,-0.0010513731390907738
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_45,imported_cost,0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_46,other_hard_a6,0.009911347346027857
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_47,imported_cost,0.015154674911765082
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_48,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_49,other_hard_a6,-0.002271927198796092
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_50,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_51,other_hard_a6,-0.00919238743474443
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_52,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_53,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_54,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_55,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_56,imported_cost,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_57,other_hard_a6,-0.004706834324033374
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_58,other_hard_a6,0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_59,other_hard_a6,0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_60,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_61,other_hard_a6,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_62,imported_cost,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_63,other_hard_a6,-0.001498173979357882
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_64,other_hard_a6,0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_65,imported_cost,0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,a6_66,imported_cost,0.0007129535884021545
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,destination_season,own_core_state,-0.0
2019-02,1,wide,a0.1_l0.8,estimated,True,103,coefficients,penalized_constant,constant,0.02965870907460962
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,core1,own_core_state,0.02491415738644825
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,core3,own_core_state,0.03230854767674399
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,core12,own_core_state,0.019376188754708715
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,core_acceleration,own_core_state,0.13182941607529997
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,midtrend,own_core_state,0.026746210929935604
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,midcycle,own_core_state,0.12174485923136014
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,services_yoy,domestic,0.047140279601393796
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,services_change3,domestic,0.12071446274930572
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,unemployment,domestic,0.02577011543825781
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,unemployment_change3,domestic,0.006504799120613305
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,ip_growth3,domestic,0.02674699974765278
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,ulc_growth12,domestic,0.013589935270202733
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,goods_yoy,imported_cost,0.04762187232852548
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,goods_change3,imported_cost,0.00709166403767916
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,fx1,imported_cost,0.014936206192376872
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,fx3,imported_cost,0.01147351940865724
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_23_now,imported_cost,0.015777887208667265
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_23_mean3,imported_cost,0.036980042048483874
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_26_now,imported_cost,0.022590660510426866
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_26_mean3,imported_cost,0.02605350943784128
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_45_now,imported_cost,0.02708274665929219
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_45_mean3,imported_cost,0.01628966518066546
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_47_now,imported_cost,0.024652742146978084
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_47_mean3,imported_cost,0.012442637025978734
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_56_now,imported_cost,0.024905457186536716
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_56_mean3,imported_cost,0.01825903190495016
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_62_now,imported_cost,0.025061132285960713
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,cost_62_mean3,imported_cost,0.012571223600078315
2019-02,1,forest,leaf5,estimated,True,103,feature_importances,destination_season,own_core_state,0.058824030854978726
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,core1,own_core_state,-0.0
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,core3,own_core_state,-0.0
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,core12,own_core_state,0.0
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,core_acceleration,own_core_state,-0.021035714570970584
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,midtrend,own_core_state,-0.0
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,midcycle,own_core_state,-0.01684458471948761
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,services_yoy,domestic,-0.05043849110697955
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,services_change3,domestic,-0.0121190662480043
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,unemployment,domestic,-0.040962892078830075
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,unemployment_change3,domestic,0.0020245319816229765
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,ip_growth3,domestic,0.010875318198498391
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,ulc_growth12,domestic,0.018662811081445897
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,destination_season,own_core_state,-0.01856890536329203
2019-03,1,domestic,a0.1_l0.2,estimated,True,104,coefficients,penalized_constant,constant,0.03333904888658523
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,core1,own_core_state,0.0
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,core3,own_core_state,-0.020743387755156523
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,core12,own_core_state,-0.007869941421190536
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,core_acceleration,own_core_state,-0.009940574117988082
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,midtrend,own_core_state,-0.008727934787786594
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,midcycle,own_core_state,-0.022436479378271455
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,goods_yoy,imported_cost,0.05692838835681332
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,goods_change3,imported_cost,-0.0026173162038722014
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,fx1,imported_cost,0.006823727591610063
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,fx3,imported_cost,0.0
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_23_now,imported_cost,0.0
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_23_mean3,imported_cost,0.0
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_26_now,imported_cost,0.0
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_26_mean3,imported_cost,-0.004335783414295893
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_45_now,imported_cost,0.0006157064508758686
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_45_mean3,imported_cost,0.004331870519537062
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_47_now,imported_cost,0.012224609738424716
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_47_mean3,imported_cost,0.01720668798561137
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_56_now,imported_cost,-0.0014765603354225127
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_56_mean3,imported_cost,-0.0
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_62_now,imported_cost,-0.004030291117339983
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,cost_62_mean3,imported_cost,-0.0
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,destination_season,own_core_state,-0.013761973134826994
2019-03,1,imported,a0.1_l0.2,estimated,True,104,coefficients,penalized_constant,constant,0.03333904888658523
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,core1,own_core_state,-0.0
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,core3,own_core_state,-0.000764505669026299
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,core12,own_core_state,0.0
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,core_acceleration,own_core_state,-0.020790434069899038
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,midtrend,own_core_state,-0.0
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,midcycle,own_core_state,-0.019369653109804236
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,services_yoy,domestic,-0.04048340669990102
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,services_change3,domestic,-0.01850999709151921
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,unemployment,domestic,-0.017561040397283095
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,unemployment_change3,domestic,0.0056734260454239654
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,ip_growth3,domestic,0.012698322053314311
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,ulc_growth12,domestic,0.004514102273061749
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,goods_yoy,imported_cost,0.03885061626730466
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,goods_change3,imported_cost,-0.00963996497836901
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,fx1,imported_cost,0.0026156067240564783
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,fx3,imported_cost,-0.0
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_23_now,imported_cost,0.0
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_23_mean3,imported_cost,0.0028342780025248896
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_26_now,imported_cost,0.000678924348303435
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_26_mean3,imported_cost,-0.005656872163197312
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_45_now,imported_cost,0.002985044061432134
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_45_mean3,imported_cost,0.012008428163099317
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_47_now,imported_cost,0.011101309412890878
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_47_mean3,imported_cost,0.009407843842515811
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_56_now,imported_cost,-0.006038267781961464
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_56_mean3,imported_cost,-0.0
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_62_now,imported_cost,-0.0038375341144366555
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,cost_62_mean3,imported_cost,-0.0
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,destination_season,own_core_state,-0.012732094396823351
2019-03,1,both,a0.1_l0.2,estimated,True,104,coefficients,penalized_constant,constant,0.033339048886585246
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,core1,own_core_state,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,core3,own_core_state,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,core12,own_core_state,0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,core_acceleration,own_core_state,-0.01772733970973825
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,midtrend,own_core_state,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,midcycle,own_core_state,-0.013330585262675967
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,services_yoy,domestic,-0.023126162429259866
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,services_change3,domestic,-0.01584876502840364
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,goods_yoy,imported_cost,0.012455197339365825
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,goods_change3,imported_cost,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,fx1,imported_cost,0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,fx3,imported_cost,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_11,domestic,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_12,domestic,0.000935534604186098
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_13,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_17,domestic,0.02353965555503568
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_23,imported_cost,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_24,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_25,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_26,imported_cost,0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_43,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_44,other_hard_a6,-0.0012864483912912816
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_45,imported_cost,0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_46,other_hard_a6,0.009807123540956983
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_47,imported_cost,0.015453959869479991
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_48,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_49,other_hard_a6,-0.0024428749274580963
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_50,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_51,other_hard_a6,-0.009360881970369187
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_52,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_53,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_54,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_55,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_56,imported_cost,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_57,other_hard_a6,-0.004500023546975538
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_58,other_hard_a6,0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_59,other_hard_a6,0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_60,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_61,other_hard_a6,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_62,imported_cost,-0.0
2019-03,1,wide,a0.1_l0.8,estimated,True,104,coefficients,a6_63,other_hard_a6,-0.0015569781315784969
