period,horizon,policy,model,actual,forecast,status,fallback_used,n_train,n_features,fallback_reason,selected_columns,error
2026-03,1,sentiment,BBIM,0.5754475703324768,0.35755301307326487,estimated,False,132.0,39.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2026-03,1,sentiment,TVW_QRF,0.5754475703324768,0.07212128511602134,estimated,False,132.0,39.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2026-04,1,common,AR3,0.4450095359186168,0.30725989810179755,benchmark,False,,,,,
2026-04,1,common,RW,0.4450095359186168,0.5754475703324768,benchmark,False,,,,,
2026-04,1,full,BBIM,0.4450095359186168,0.2519620471860591,estimated,False,133.0,41.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2026-04,1,full,TVW_QRF,0.4450095359186168,0.19793707629996715,estimated,False,133.0,41.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2026-04,1,independent,BBIM,0.4450095359186168,0.3568048901205565,estimated,False,133.0,35.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2026-04,1,independent,TVW_QRF,0.4450095359186168,0.19793707629996715,estimated,False,133.0,35.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2026-04,1,sentiment,BBIM,0.4450095359186168,0.24279055703932664,estimated,False,133.0,39.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2026-04,1,sentiment,TVW_QRF,0.4450095359186168,0.19793707629996715,estimated,False,133.0,39.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2026-05,1,common,AR3,0.18987341772152,0.391790192887957,benchmark,False,,,,,
2026-05,1,common,RW,0.18987341772152,0.4450095359186168,benchmark,False,,,,,
2026-05,1,full,BBIM,0.18987341772152,0.34354275697084424,estimated,False,134.0,35.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-05,1,full,TVW_QRF,0.18987341772152,0.1982150874094113,estimated,False,134.0,35.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-05,1,independent,BBIM,0.18987341772152,0.40382243048258126,estimated,False,134.0,29.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-05,1,independent,TVW_QRF,0.18987341772152,0.18491855790969064,estimated,False,134.0,29.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-05,1,sentiment,BBIM,0.18987341772152,0.34587612145242874,estimated,False,134.0,33.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-05,1,sentiment,TVW_QRF,0.18987341772152,0.18491855790969064,estimated,False,134.0,33.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-06,1,common,AR3,-0.31585596967782514,0.35494277082420783,benchmark,False,,,,,
2026-06,1,common,RW,-0.31585596967782514,0.18987341772152,benchmark,False,,,,,
2026-06,1,full,BBIM,-0.31585596967782514,0.44454461511153687,estimated,False,135.0,35.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-06,1,full,TVW_QRF,-0.31585596967782514,0.15740599888655615,estimated,False,135.0,35.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-06,1,independent,BBIM,-0.31585596967782514,0.36582583507151195,estimated,False,135.0,29.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-06,1,independent,TVW_QRF,-0.31585596967782514,0.14458069600738105,estimated,False,135.0,29.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-06,1,sentiment,BBIM,-0.31585596967782514,0.3842863137327048,estimated,False,135.0,33.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-06,1,sentiment,TVW_QRF,-0.31585596967782514,0.14063227458963784,estimated,False,135.0,33.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-07,1,common,AR3,0.6337135614702172,0.2509491407098601,benchmark,False,,,,,
2026-07,1,common,RW,0.6337135614702172,-0.31585596967782514,benchmark,False,,,,,
2026-07,1,full,BBIM,0.6337135614702172,0.35370192026799896,estimated,False,136.0,34.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-07,1,full,TVW_QRF,0.6337135614702172,0.23269332987014296,estimated,False,136.0,34.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-07,1,independent,BBIM,0.6337135614702172,0.3369787507926684,estimated,False,136.0,28.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-07,1,independent,TVW_QRF,0.6337135614702172,0.37579763622970497,estimated,False,136.0,28.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-07,1,sentiment,BBIM,0.6337135614702172,0.3451633328281862,estimated,False,136.0,32.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2026-07,1,sentiment,TVW_QRF,0.6337135614702172,0.32997852717942266,estimated,False,136.0,32.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm,
2020-07,3,common,AR3,0.4460303300624524,0.2026895936836212,benchmark,False,,,,,
2020-07,3,common,RW,0.4460303300624524,-0.17985611510791255,benchmark,False,,,,,
2020-07,3,full,BBIM,0.4460303300624524,0.16713680398950945,estimated,False,60.0,40.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-07,3,full,TVW_QRF,0.4460303300624524,0.24373310653302083,estimated,False,60.0,40.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-07,3,independent,BBIM,0.4460303300624524,0.13178919800156172,estimated,False,60.0,34.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-07,3,independent,TVW_QRF,0.4460303300624524,0.2355436872743501,estimated,False,60.0,34.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-07,3,sentiment,BBIM,0.4460303300624524,0.18230049716134003,estimated,False,60.0,38.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-07,3,sentiment,TVW_QRF,0.4460303300624524,0.25269023932010987,estimated,False,60.0,38.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-08,3,common,AR3,0.0,0.3283720348281861,benchmark,False,,,,,
2020-08,3,common,RW,0.0,0.3603603603603567,benchmark,False,,,,,
2020-08,3,full,BBIM,0.0,0.11110497992526605,estimated,False,61.0,40.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-08,3,full,TVW_QRF,0.0,0.016078296938052777,estimated,False,61.0,40.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;price_expect_survey;price_expect_survey_36m;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-08,3,independent,BBIM,0.0,0.16974040108931682,estimated,False,61.0,34.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-08,3,independent,TVW_QRF,0.0,0.14833305716071,estimated,False,61.0,34.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-08,3,sentiment,BBIM,0.0,0.16167431896074086,estimated,False,61.0,38.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-08,3,sentiment,TVW_QRF,0.0,0.14720451967313308,estimated,False,61.0,38.0,,agri_ppi_mm;ppi_c_mm;ppi_constr_mm;ppi_d_mm;ppi_e_mm;ppi_mm;ppi_services_mm;esi;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;conf_business;conf_consumer;conf_economic_sentiment;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,
2020-09,3,common,AR3,-0.6216696269982114,0.20368022607655514,benchmark,False,,,,,
