observation_date,PX_LAST
2007-02-06,26.5
2007-02-07,26.49
2007-02-08,26.42
2007-02-09,26.39
2007-02-12,26.33
2007-02-13,26.4
2007-02-14,26.37
2007-02-15,26.36
2007-02-16,26.39
2007-02-19,26.48
2007-02-20,26.51
2007-02-21,26.47
2007-02-22,26.4
2007-02-23,26.32
2007-02-26,26.24
2007-02-27,26.19
2007-02-28,26.34
2007-03-01,26.4
2007-03-02,26.46
2007-03-05,26.42
2007-03-06,26.43
2007-03-07,26.46
2007-03-08,26.46
2007-03-09,26.44
2007-03-12,26.38
2007-03-13,26.42
2007-03-14,26.47
2007-03-15,26.55
2007-03-16,26.73
2007-03-19,26.81
2007-03-20,26.78
2007-03-21,26.66
2007-03-22,26.62
2007-03-23,26.63
2007-03-26,26.67
2007-03-27,26.62
2007-03-28,26.53
2007-03-29,26.57
2007-03-30,26.6
2007-04-02,26.67
2007-04-03,26.6
2007-04-04,26.69
2007-04-10,26.68
2007-04-11,26.62
2007-04-12,26.66
2007-04-13,26.66
2007-04-16,26.66
2007-04-17,26.66
2007-04-18,26.63
2007-04-19,26.6
2007-04-20,26.58
2007-04-23,26.59
2007-04-24,26.55
2007-04-25,26.51
2007-04-26,26.5
2007-04-27,26.45
2007-04-30,26.49
2007-05-01,26.43
2007-05-02,26.5
2007-05-03,26.48
2007-05-07,26.46
2007-05-08,26.4
2007-05-09,26.39
2007-05-10,26.37
2007-05-11,26.36
2007-05-14,26.34
2007-05-15,26.36
2007-05-16,26.4
2007-05-18,26.43
2007-05-21,26.46
2007-05-22,26.44
2007-05-23,26.38
2007-05-24,26.37
2007-05-25,26.32
2007-05-29,26.34
2007-05-30,26.29
2007-05-31,26.3
2007-06-01,26.34
2007-06-04,26.3
2007-06-06,26.19
2007-06-07,26.21
2007-06-08,26.2
2007-06-11,26.18
2007-06-12,26.17
2007-06-13,26.12
2007-06-14,26.03
2007-06-15,26.05
2007-06-18,26.03
2007-06-19,26.03
2007-06-20,25.91
2007-06-21,26.02
2007-06-22,25.98
2007-06-25,25.92
2007-06-26,25.93
2007-06-27,25.98
2007-06-28,25.99
2007-06-29,25.91
2007-07-02,25.89
2007-07-03,25.86
2007-07-04,25.93
2007-07-05,25.97
2007-07-06,26.0
2007-07-09,25.95
2007-07-10,25.99
2007-07-11,26.13
2007-07-12,26.25
2007-07-13,26.28
2007-07-16,26.38
2007-07-17,26.32
2007-07-18,26.34
2007-07-19,26.31
2007-07-20,26.34
2007-07-23,26.39
2007-07-24,26.4
2007-07-25,26.46
2007-07-26,26.46
2007-07-27,26.55
2007-07-30,26.55
2007-07-31,26.54
2007-08-01,26.57
2007-08-02,26.56
2007-08-03,26.54
2007-08-06,26.52
2007-08-07,26.44
2007-08-08,26.41
2007-08-09,26.47
2007-08-10,26.54
2007-08-13,26.54
2007-08-14,26.6
2007-08-15,26.64
2007-08-16,27.05
2007-08-17,26.9
2007-08-20,26.86
2007-08-21,26.9
2007-08-22,26.82
2007-08-23,26.83
2007-08-24,26.87
2007-08-27,26.76
2007-08-28,26.86
2007-08-29,26.95
2007-08-30,26.99
2007-08-31,26.87
2007-09-03,26.92
2007-09-04,26.94
2007-09-05,26.95
2007-09-06,26.97
2007-09-07,26.95
2007-09-10,26.98
2007-09-11,26.95
2007-09-12,27.07
2007-09-13,27.1
2007-09-14,27.08
2007-09-17,27.09
2007-09-18,27.09
2007-09-19,26.92
2007-09-20,27.12
2007-09-21,27.08
2007-09-24,27.04
2007-09-25,27.06
2007-09-26,27.02
2007-09-27,27.01
2007-09-28,27.08
2007-10-01,27.07
2007-10-02,27.11
2007-10-03,27.02
2007-10-04,27.07
2007-10-05,27.07
2007-10-08,27.08
2007-10-09,27.12
2007-10-10,27.11
2007-10-11,27.12
2007-10-12,27.11
2007-10-15,27.07
2007-10-16,27.08
2007-10-17,27.16
2007-10-18,27.16
2007-10-19,27.37
2007-10-22,27.39
2007-10-23,27.43
2007-10-24,27.43
2007-10-25,27.49
2007-10-26,27.65
2007-10-29,27.69
2007-10-30,27.75
2007-10-31,27.64
2007-11-01,27.58
2007-11-02,27.67
2007-11-05,27.63
2007-11-06,27.66
2007-11-07,27.68
2007-11-08,27.72
2007-11-09,27.89
2007-11-13,27.92
2007-11-14,27.91
2007-11-15,27.99
2007-11-16,27.96
2007-11-19,27.92
2007-11-20,27.92
2007-11-21,27.83
2007-11-22,27.85
2007-11-23,27.86
2007-11-26,27.86
2007-11-27,27.86
2007-11-28,28.15
2007-11-29,28.27
2007-11-30,28.4
2007-12-03,28.41
2007-12-04,28.36
2007-12-05,28.42
2007-12-06,28.55
2007-12-07,28.51
2007-12-10,28.7
2007-12-11,28.65
2007-12-12,28.65
2007-12-13,28.43
2007-12-14,28.25
2007-12-17,28.27
2007-12-18,28.32
2007-12-19,28.37
2007-12-20,28.3
2007-12-21,28.22
2007-12-27,28.02
2007-12-28,28.05
2008-01-02,28.28
2008-01-03,28.47
2008-01-04,28.52
2008-01-07,28.49
2008-01-08,28.51
2008-01-09,28.67
2008-01-10,28.8
2008-01-11,28.74
2008-01-14,28.79
2008-01-15,28.74
2008-01-16,28.58
2008-01-17,28.52
2008-01-18,28.54
2008-01-21,28.31
2008-01-22,28.44
2008-01-23,28.58
2008-01-24,28.69
2008-01-25,28.76
2008-01-28,28.79
2008-01-29,28.77
2008-01-30,28.66
2008-01-31,28.59
2008-02-01,28.82
2008-02-04,28.94
2008-02-05,29.04
2008-02-06,29.07
2008-02-07,29.09
2008-02-08,29.05
2008-02-11,29.06
2008-02-12,29.11
2008-02-13,29.26
2008-02-14,29.41
2008-02-15,29.55
2008-02-18,29.55
2008-02-19,29.44
2008-02-20,29.47
2008-02-21,29.72
2008-02-22,29.77
2008-02-25,29.82
2008-02-26,29.8
2008-02-27,29.76
2008-02-28,29.64
2008-02-29,29.54
2008-03-03,29.72
2008-03-04,29.9
2008-03-05,29.74
2008-03-06,29.65
2008-03-07,29.61
2008-03-10,29.78
2008-03-11,29.68
2008-03-12,29.74
2008-03-13,29.69
2008-03-14,29.79
2008-03-17,29.82
2008-03-18,29.54
2008-03-19,29.29
2008-03-25,29.31
2008-03-26,29.14
2008-03-27,29.39
2008-03-28,29.53
2008-03-31,29.43
2008-04-01,29.61
2008-04-02,29.75
2008-04-03,29.91
2008-04-04,29.79
2008-04-07,29.81
2008-04-08,29.86
2008-04-09,29.72
2008-04-10,29.69
2008-04-11,29.81
2008-04-14,29.9
2008-04-15,30.06
2008-04-16,30.02
2008-04-17,29.87
2008-04-21,29.74
2008-04-22,29.78
2008-04-23,29.76
2008-04-24,29.7
2008-04-25,29.55
2008-04-28,29.66
2008-04-29,29.55
2008-04-30,29.61
2008-05-02,29.53
2008-05-05,29.58
2008-05-06,29.64
2008-05-07,29.68
2008-05-08,29.64
2008-05-09,29.67
2008-05-13,29.92
2008-05-14,29.82
2008-05-15,29.8
2008-05-16,29.87
2008-05-19,29.78
2008-05-20,29.76
2008-05-21,29.73
2008-05-22,29.67
2008-05-23,29.72
2008-05-26,29.74
2008-05-27,29.67
2008-05-28,29.59
2008-05-29,29.77
2008-05-30,29.73
2008-06-02,29.8
2008-06-03,30.03
2008-06-04,30.23
2008-06-06,30.34
2008-06-09,30.26
2008-06-10,30.53
2008-06-11,30.57
2008-06-12,30.65
2008-06-13,30.82
2008-06-16,30.8
2008-06-17,30.83
2008-06-18,31.08
2008-06-19,30.94
2008-06-20,30.86
2008-06-23,30.92
2008-06-24,30.98
2008-06-25,30.99
2008-06-26,30.97
2008-06-27,31.07
2008-06-30,31.21
2008-07-01,31.3
2008-07-02,31.25
2008-07-03,31.31
2008-07-04,31.47
2008-07-07,31.67
2008-07-08,31.59
2008-07-09,31.76
2008-07-10,31.79
2008-07-11,31.73
2008-07-14,32.01
2008-07-15,31.91
2008-07-16,32.13
2008-07-17,32.23
2008-07-18,32.35
2008-07-21,32.49
2008-07-22,32.42
2008-07-23,31.41
2008-07-24,31.64
2008-07-25,31.62
2008-07-28,31.49
2008-07-29,31.45
2008-07-30,31.17
2008-07-31,31.16
2008-08-01,31.08
2008-08-04,31.09
2008-08-05,31.18
2008-08-06,31.11
2008-08-07,30.95
2008-08-08,30.81
2008-08-11,30.95
2008-08-12,31.14
2008-08-13,31.16
2008-08-14,30.63
2008-08-15,30.46
2008-08-18,30.42
2008-08-19,30.57
2008-08-20,30.56
2008-08-21,30.59
2008-08-22,30.61
2008-08-25,30.57
2008-08-26,30.42
2008-08-27,30.4
2008-08-28,30.19
2008-08-29,30.15
2008-09-01,30.05
2008-09-02,30.01
2008-09-03,30.07
2008-09-04,30.09
2008-09-05,30.04
2008-09-08,29.9
2008-09-09,30.11
2008-09-10,30.01
2008-09-11,30.27
2008-09-12,30.51
2008-09-15,30.67
2008-09-16,30.98
2008-09-17,31.08
2008-09-18,31.13
2008-09-19,30.77
2008-09-22,30.98
2008-09-23,30.9
2008-09-24,30.66
2008-09-25,30.56
2008-09-26,30.53
2008-09-29,30.32
2008-09-30,30.26
2008-10-01,30.43
2008-10-02,30.12
2008-10-03,30.09
2008-10-06,30.23
2008-10-07,30.48
2008-10-08,30.34
2008-10-09,30.21
2008-10-10,29.87
2008-10-13,30.23
2008-10-14,30.28
2008-10-15,30.11
2008-10-16,30.04
2008-10-17,29.54
2008-10-20,29.83
2008-10-21,29.45
2008-10-22,29.25
2008-10-23,28.88
2008-10-24,29.83
2008-10-27,30.21
2008-10-28,30.63
2008-10-29,31.2
2008-10-30,30.42
2008-10-31,30.75
2008-11-03,30.66
2008-11-04,30.8
2008-11-05,30.63
2008-11-06,29.89
2008-11-07,29.67
2008-11-10,29.46
2008-11-11,29.36
2008-11-12,29.3
2008-11-13,29.45
2008-11-14,29.36
2008-11-17,29.33
2008-11-18,29.03
2008-11-19,28.97
2008-11-20,29.07
2008-11-21,29.0
2008-11-24,29.37
2008-11-25,29.28
2008-11-26,29.72
2008-11-27,29.6
2008-11-28,29.56
2008-12-01,29.09
2008-12-02,29.0
2008-12-03,29.06
2008-12-04,28.96
2008-12-05,28.91
2008-12-08,28.97
2008-12-09,28.95
2008-12-10,28.76
2008-12-11,28.69
2008-12-12,28.66
2008-12-15,28.48
2008-12-16,28.25
2008-12-17,28.38
2008-12-18,28.05
2008-12-19,28.29
2008-12-22,28.19
2008-12-23,28.33
2008-12-29,28.16
2008-12-30,27.98
2009-01-02,27.77
2009-01-05,27.84
2009-01-06,28.22
2009-01-07,28.53
2009-01-08,28.45
2009-01-09,28.16
2009-01-12,28.05
2009-01-13,27.84
2009-01-14,27.68
2009-01-15,27.29
2009-01-16,27.43
2009-01-19,26.89
2009-01-20,26.71
2009-01-21,27.01
2009-01-22,26.91
2009-01-23,26.52
2009-01-26,26.9
2009-01-27,26.97
2009-01-28,27.25
2009-01-29,27.12
2009-01-30,26.73
2009-02-02,26.5
2009-02-03,26.24
2009-02-04,26.26
2009-02-05,26.38
2009-02-06,26.59
2009-02-09,26.81
2009-02-10,26.6
2009-02-11,26.08
2009-02-12,26.04
2009-02-13,26.09
2009-02-16,25.57
2009-02-17,25.27
2009-02-18,25.83
2009-02-19,26.06
2009-02-20,25.86
2009-02-23,26.19
2009-02-24,26.27
2009-02-25,26.28
2009-02-26,26.29
2009-02-27,26.52
2009-03-02,26.34
2009-03-03,26.65
2009-03-04,26.86
2009-03-05,26.85
2009-03-06,26.57
2009-03-09,26.96
2009-03-10,27.38
2009-03-11,27.63
2009-03-12,27.59
2009-03-13,28.02
2009-03-16,28.11
2009-03-17,28.12
2009-03-18,27.61
2009-03-19,27.83
2009-03-20,27.98
2009-03-23,27.78
2009-03-24,27.58
2009-03-25,27.29
2009-03-26,27.35
2009-03-27,27.36
2009-03-30,27.12
2009-03-31,27.2
2009-04-01,27.43
2009-04-02,27.71
2009-04-03,28.01
2009-04-06,28.05
2009-04-07,28.03
2009-04-08,28.02
2009-04-14,28.04
2009-04-15,27.71
2009-04-16,27.67
2009-04-17,27.8
2009-04-20,27.57
2009-04-21,27.55
2009-04-22,27.51
2009-04-23,27.76
2009-04-24,27.86
2009-04-27,27.97
2009-04-28,27.87
2009-04-29,27.91
2009-04-30,27.9
2009-05-01,27.88
2009-05-04,27.96
2009-05-05,28.13
2009-05-06,27.79
2009-05-07,28.15
2009-05-11,27.83
2009-05-12,27.85
2009-05-13,27.8
2009-05-14,27.65
2009-05-15,27.55
2009-05-18,27.66
2009-05-19,27.92
2009-05-20,27.97
2009-05-25,27.91
2009-05-26,27.89
2009-05-27,27.85
2009-05-28,27.82
2009-05-29,27.76
2009-06-02,27.75
2009-06-03,27.77
2009-06-04,27.66
2009-06-08,27.58
2009-06-09,27.79
2009-06-10,27.84
2009-06-11,27.84
2009-06-12,27.93
2009-06-15,27.75
2009-06-16,27.81
2009-06-17,27.89
2009-06-18,27.94
2009-06-19,28.24
2009-06-22,28.61
2009-06-23,28.41
2009-06-24,28.46
2009-06-25,28.55
2009-06-26,28.64
2009-06-29,28.62
2009-06-30,28.77
2009-07-01,28.89
2009-07-02,28.91
2009-07-03,28.79
2009-07-06,28.69
2009-07-07,28.77
2009-07-08,28.59
2009-07-09,28.72
2009-07-10,28.61
2009-07-13,28.6
2009-07-14,28.62
2009-07-15,28.75
2009-07-16,28.79
2009-07-17,28.73
2009-07-20,28.82
2009-07-21,28.85
2009-07-22,28.83
2009-07-23,29.05
2009-07-24,29.23
2009-07-27,29.18
2009-07-28,29.2
2009-07-29,29.15
2009-07-30,29.1
2009-07-31,29.12
2009-08-03,28.97
2009-08-04,28.79
2009-08-05,28.7
2009-08-06,28.7
2009-08-07,28.73
2009-08-10,28.99
2009-08-11,28.89
2009-08-12,28.89
2009-08-13,28.92
2009-08-14,28.93
2009-08-17,28.87
2009-08-18,29.11
2009-08-19,28.95
2009-08-20,29.09
2009-08-21,29.21
2009-08-24,29.26
2009-08-25,29.35
2009-08-26,29.3
2009-08-27,29.3
2009-08-28,29.28
2009-08-31,29.33
2009-09-01,29.11
2009-09-02,28.98
2009-09-03,29.06
2009-09-04,29.12
2009-09-07,29.2
2009-09-08,29.22
2009-09-09,29.17
2009-09-10,29.19
2009-09-11,29.2
2009-09-14,29.24
2009-09-15,29.36
2009-09-16,29.48
2009-09-17,29.65
2009-09-18,29.66
2009-09-21,29.57
2009-09-22,29.61
2009-09-23,29.48
2009-09-24,29.58
2009-09-25,29.56
2009-09-28,29.47
2009-09-29,29.56
2009-09-30,29.58
2009-10-01,29.29
2009-10-02,29.25
2009-10-05,29.24
2009-10-06,29.15
2009-10-07,28.99
2009-10-08,28.9
2009-10-09,28.78
2009-10-12,28.83
2009-10-13,28.72
2009-10-14,28.77
2009-10-15,28.77
2009-10-16,28.89
2009-10-19,28.87
2009-10-20,28.94
2009-10-21,28.76
2009-10-22,28.72
2009-10-23,28.73
2009-10-26,28.74
2009-10-27,28.54
2009-10-28,28.23
2009-10-29,28.09
2009-10-30,28.13
2009-11-02,28.12
2009-11-03,28.32
2009-11-04,28.53
2009-11-05,28.76
2009-11-06,28.99
2009-11-09,29.09
2009-11-10,29.15
2009-11-11,29.32
2009-11-12,29.18
2009-11-13,29.14
2009-11-16,29.17
2009-11-17,29.19
2009-11-18,29.24
2009-11-19,29.06
2009-11-20,28.75
2009-11-23,28.79
2009-11-24,28.74
2009-11-25,28.65
2009-11-26,28.42
2009-11-27,28.42
2009-11-30,28.48
2009-12-01,28.68
2009-12-02,28.65
2009-12-03,28.83
2009-12-04,28.8
2009-12-07,28.94
2009-12-08,28.89
2009-12-09,28.9
2009-12-10,28.95
2009-12-11,28.93
2009-12-14,28.92
2009-12-15,28.51
2009-12-16,28.24
2009-12-17,28.51
2009-12-18,28.31
2009-12-21,28.23
2009-12-22,28.33
2009-12-23,28.19
2009-12-28,28.17
2009-12-29,28.17
2009-12-30,28.19
2010-01-04,28.31
2010-01-05,28.37
2010-01-06,28.25
2010-01-07,28.22
2010-01-08,28.28
2010-01-11,28.41
2010-01-12,28.34
2010-01-13,28.43
2010-01-14,28.57
2010-01-15,28.68
2010-01-18,28.75
2010-01-19,28.73
2010-01-20,28.75
2010-01-21,28.65
2010-01-22,28.44
2010-01-25,28.62
2010-01-26,28.53
2010-01-27,28.51
2010-01-28,28.38
2010-01-29,28.39
2010-02-01,28.56
2010-02-02,28.64
2010-02-03,28.61
2010-02-04,28.5
2010-02-05,28.43
2010-02-08,28.45
2010-02-09,28.53
2010-02-10,28.52
2010-02-11,28.63
2010-02-12,28.61
2010-02-15,28.63
2010-02-16,28.6
2010-02-17,28.71
2010-02-18,28.94
2010-02-19,28.89
2010-02-22,28.91
2010-02-23,28.84
2010-02-24,28.76
2010-02-25,28.7
2010-02-26,28.66
2010-03-01,28.7
2010-03-02,28.88
2010-03-03,28.88
2010-03-04,28.83
2010-03-05,28.88
2010-03-08,29.1
2010-03-09,28.99
2010-03-10,29.05
2010-03-11,29.12
2010-03-12,29.16
2010-03-15,29.19
2010-03-16,29.17
2010-03-17,29.29
2010-03-18,29.43
2010-03-19,29.34
2010-03-22,29.22
2010-03-23,29.24
2010-03-24,29.32
2010-03-25,29.34
2010-03-26,29.28
2010-03-29,29.24
2010-03-30,29.26
2010-03-31,29.26
2010-04-06,29.43
2010-04-07,29.49
2010-04-08,29.55
2010-04-09,29.5
2010-04-12,29.58
2010-04-13,29.59
2010-04-14,29.72
2010-04-15,29.67
2010-04-16,29.56
2010-04-19,29.48
2010-04-20,29.41
2010-04-21,29.43
2010-04-22,29.34
2010-04-23,29.29
2010-04-26,29.26
2010-04-27,29.17
2010-04-28,29.11
2010-04-29,29.14
2010-05-03,29.11
2010-05-04,28.95
2010-05-05,28.76
2010-05-06,28.66
2010-05-07,28.66
2010-05-10,29.07
2010-05-11,29.08
2010-05-12,29.31
2010-05-17,29.11
2010-05-18,29.23
2010-05-19,28.92
2010-05-20,28.72
2010-05-21,28.72
2010-05-25,29.01
2010-05-26,29.12
2010-05-27,29.03
2010-05-28,28.86
2010-05-31,29.17
2010-06-01,29.03
2010-06-02,28.86
2010-06-03,28.9
2010-06-04,28.55
2010-06-07,28.72
2010-06-08,28.7
2010-06-09,28.73
2010-06-10,28.65
2010-06-11,28.95
2010-06-14,28.96
2010-06-15,28.98
2010-06-16,28.9
2010-06-17,28.91
2010-06-18,28.91
2010-06-21,28.88
2010-06-22,28.86
2010-06-23,28.94
2010-06-24,28.88
2010-06-25,28.86
2010-06-28,28.92
2010-06-29,28.92
2010-06-30,28.99
2010-07-01,28.9
2010-07-02,28.93
2010-07-05,29.12
2010-07-06,29.25
2010-07-07,29.17
2010-07-08,29.29
2010-07-09,29.4
2010-07-12,29.44
2010-07-13,29.42
2010-07-14,29.25
2010-07-15,29.26
2010-07-16,29.3
2010-07-19,29.31
2010-07-20,29.4
2010-07-21,29.4
2010-07-22,29.6
2010-07-23,29.59
2010-07-26,29.66
2010-07-27,29.71
2010-07-28,29.83
2010-07-29,30.09
2010-07-30,30.07
2010-08-02,30.19
2010-08-03,30.15
2010-08-04,30.12
2010-08-05,30.11
2010-08-06,30.1
2010-08-09,30.08
2010-08-10,30.07
2010-08-11,30.02
2010-08-12,29.93
2010-08-13,29.94
2010-08-16,29.98
2010-08-17,30.03
2010-08-18,30.02
2010-08-19,30.05
2010-08-20,30.04
2010-08-23,30.03
2010-08-24,29.93
2010-08-25,29.89
2010-08-26,29.96
2010-08-27,30.09
2010-08-30,30.02
2010-08-31,29.96
2010-09-01,30.1
2010-09-02,30.13
2010-09-03,30.14
2010-09-06,30.14
2010-09-07,30.11
2010-09-08,30.12
2010-09-09,30.17
2010-09-10,30.17
2010-09-13,30.18
2010-09-14,30.31
2010-09-15,30.25
2010-09-16,30.25
2010-09-17,30.17
2010-09-20,30.18
2010-09-21,30.21
2010-09-22,30.31
2010-09-23,30.25
2010-09-24,30.25
2010-09-27,30.32
2010-09-28,30.27
2010-09-29,30.33
2010-09-30,30.29
2010-10-01,30.52
2010-10-04,30.46
2010-10-05,30.43
2010-10-06,30.39
2010-10-07,30.41
2010-10-08,30.45
2010-10-11,30.39
2010-10-12,30.41
2010-10-13,30.47
2010-10-14,30.51
2010-10-15,30.42
2010-10-18,30.39
2010-10-19,30.41
2010-10-20,30.44
2010-10-21,30.39
2010-10-22,30.28
2010-10-25,30.43
2010-10-26,30.29
2010-10-27,30.24
2010-10-28,30.28
2010-10-29,30.31
2010-11-01,30.4
2010-11-02,30.43
2010-11-03,30.43
2010-11-04,30.54
2010-11-05,30.32
2010-11-08,30.33
2010-11-09,30.32
2010-11-10,30.28
2010-11-11,30.26
2010-11-12,30.26
2010-11-15,30.27
2010-11-16,30.3
2010-11-17,30.31
2010-11-18,30.25
2010-11-19,30.16
2010-11-22,30.2
2010-11-23,30.21
2010-11-24,30.2
2010-11-25,30.16
2010-11-26,30.15
2010-11-29,30.11
2010-11-30,29.91
2010-12-01,29.86
2010-12-02,29.8
2010-12-03,29.79
2010-12-06,29.76
2010-12-07,29.73
2010-12-08,29.71
2010-12-09,29.74
2010-12-10,29.61
2010-12-13,29.62
2010-12-14,29.62
2010-12-15,29.62
2010-12-16,29.62
2010-12-17,29.54
2010-12-20,29.49
2010-12-21,29.5
2010-12-22,29.48
2010-12-23,29.45
2010-12-27,29.4
2010-12-28,29.4
2010-12-29,29.5
2010-12-30,29.53
2011-01-03,29.71
2011-01-04,29.95
2011-01-05,29.96
2011-01-06,30.16
2011-01-07,30.33
2011-01-10,30.22
2011-01-11,30.34
2011-01-12,30.54
2011-01-13,30.57
2011-01-14,30.55
2011-01-17,30.61
2011-01-18,30.68
2011-01-19,30.72
2011-01-20,30.52
2011-01-21,30.69
2011-01-24,30.77
2011-01-25,30.77
2011-01-26,30.77
2011-01-27,30.75
2011-01-28,30.74
2011-01-31,30.77
2011-02-01,30.92
2011-02-02,30.9
2011-02-03,30.95
2011-02-04,31.04
2011-02-07,30.97
2011-02-08,31.04
2011-02-09,30.79
2011-02-10,30.75
2011-02-11,30.75
2011-02-14,30.77
2011-02-15,30.69
2011-02-16,30.65
2011-02-17,30.65
2011-02-18,30.58
2011-02-21,30.48
2011-02-22,30.44
2011-02-23,30.4
2011-02-24,30.39
2011-02-25,30.46
2011-02-28,30.62
2011-03-01,30.61
2011-03-02,30.7
2011-03-03,30.8
2011-03-04,30.67
2011-03-07,30.78
2011-03-08,30.77
2011-03-09,30.7
2011-03-10,30.61
2011-03-11,30.65
2011-03-14,30.65
2011-03-15,30.58
2011-03-16,30.61
2011-03-17,30.57
2011-03-18,30.58
2011-03-21,30.47
2011-03-22,30.5
2011-03-23,30.54
2011-03-24,30.37
2011-03-25,30.4
2011-03-28,30.39
2011-03-29,30.42
2011-03-30,30.4
2011-03-31,30.38
2011-04-01,30.42
2011-04-04,30.48
2011-04-05,30.51
2011-04-06,30.53
2011-04-07,30.52
2011-04-08,30.52
2011-04-11,30.52
2011-04-12,30.51
2011-04-13,30.58
2011-04-14,30.73
2011-04-15,30.8
2011-04-18,30.83
2011-04-19,30.91
2011-04-20,30.85
2011-04-26,30.94
2011-04-27,30.89
2011-04-28,30.91
2011-04-29,30.79
2011-05-02,30.85
2011-05-03,30.85
2011-05-04,30.8
2011-05-05,30.83
2011-05-06,30.95
2011-05-09,30.84
2011-05-10,30.78
2011-05-11,30.74
2011-05-12,30.71
2011-05-13,30.57
2011-05-16,30.59
2011-05-17,30.49
2011-05-18,30.43
2011-05-19,30.48
2011-05-23,30.4
2011-05-24,30.34
2011-05-25,30.34
2011-05-26,30.29
2011-05-27,30.33
2011-05-30,30.42
2011-05-31,30.37
2011-06-01,30.43
2011-06-06,30.63
2011-06-07,30.79
2011-06-08,30.81
2011-06-09,30.9
2011-06-10,30.9
2011-06-14,30.93
2011-06-15,30.8
2011-06-16,30.71
2011-06-17,30.91
2011-06-20,30.92
2011-06-21,30.8
2011-06-22,30.71
2011-06-23,30.63
2011-06-24,30.6
2011-06-27,30.51
2011-06-28,30.57
2011-06-29,30.64
2011-06-30,30.64
2011-07-01,30.68
2011-07-04,30.72
2011-07-05,30.67
2011-07-06,30.74
2011-07-07,30.72
2011-07-08,30.79
2011-07-11,30.85
2011-07-12,30.76
2011-07-13,30.6
2011-07-14,30.52
2011-07-15,30.45
2011-07-18,30.55
2011-07-19,30.46
2011-07-20,30.43
2011-07-21,30.54
2011-07-22,30.54
2011-07-25,30.56
2011-07-26,30.6
2011-07-27,30.69
2011-07-28,30.76
2011-07-29,30.8
2011-08-01,30.84
2011-08-02,30.74
2011-08-03,30.66
2011-08-04,30.64
2011-08-05,30.72
2011-08-08,30.79
2011-08-09,30.76
2011-08-10,30.93
2011-08-11,30.81
2011-08-12,30.8
2011-08-15,30.63
2011-08-16,30.55
2011-08-17,30.49
2011-08-18,30.51
2011-08-19,30.43
2011-08-22,30.41
2011-08-23,30.51
2011-08-24,30.42
2011-08-25,30.73
2011-08-26,30.83
2011-08-29,30.89
2011-08-30,30.92
2011-08-31,30.91
2011-09-01,30.84
2011-09-02,30.65
2011-09-05,30.45
2011-09-06,30.47
2011-09-07,30.45
2011-09-08,30.52
2011-09-09,30.48
2011-09-12,30.37
2011-09-13,30.34
2011-09-14,30.34
2011-09-15,30.36
2011-09-16,30.45
2011-09-19,30.24
2011-09-20,30.21
2011-09-21,29.87
2011-09-22,29.93
2011-09-23,29.92
2011-09-26,30.16
2011-09-27,30.4
2011-09-28,30.34
2011-09-29,30.3
2011-09-30,30.06
2011-10-03,29.92
2011-10-04,29.88
2011-10-05,30.0
2011-10-06,29.96
2011-10-07,30.04
2011-10-10,30.04
2011-10-11,30.04
2011-10-12,30.04
2011-10-13,30.09
2011-10-14,30.1
2011-10-17,30.07
2011-10-18,29.87
2011-10-19,29.93
2011-10-20,29.9
2011-10-21,29.79
2011-10-24,29.8
2011-10-25,29.89
2011-10-26,29.87
2011-10-27,29.98
2011-10-28,30.13
2011-10-31,30.01
2011-11-01,29.73
2011-11-02,29.59
2011-11-03,29.87
2011-11-04,29.78
2011-11-07,29.78
2011-11-08,29.57
2011-11-09,29.25
2011-11-10,29.19
2011-11-11,28.96
2011-11-14,28.91
2011-11-15,28.88
2011-11-16,29.07
2011-11-17,29.02
2011-11-18,29.22
2011-11-21,29.07
2011-11-22,29.2
2011-11-23,29.01
2011-11-24,28.95
2011-11-25,28.57
2011-11-28,28.88
2011-11-29,29.11
2011-11-30,29.37
2011-12-01,29.4
2011-12-02,29.49
2011-12-05,29.57
2011-12-06,29.47
2011-12-07,29.35
2011-12-08,29.47
2011-12-09,29.19
2011-12-12,29.07
2011-12-13,29.01
2011-12-14,28.98
2011-12-15,29.11
2011-12-16,29.33
2011-12-19,29.38
2011-12-20,29.16
2011-12-21,29.02
2011-12-22,29.01
2011-12-23,28.77
2011-12-27,28.83
2011-12-28,28.8
2011-12-29,28.69
2011-12-30,28.83
2012-01-02,29.15
2012-01-03,28.95
2012-01-04,28.87
2012-01-05,28.69
2012-01-06,28.76
2012-01-09,28.8
2012-01-10,28.84
2012-01-11,28.8
2012-01-12,29.07
2012-01-13,29.22
2012-01-16,29.05
2012-01-17,28.99
2012-01-18,29.11
2012-01-19,29.39
2012-01-20,29.2
2012-01-23,29.33
2012-01-24,29.25
2012-01-25,29.3
2012-01-26,29.51
2012-01-27,29.55
2012-01-30,29.42
2012-01-31,29.52
2012-02-01,29.55
2012-02-02,29.56
2012-02-03,29.66
2012-02-06,29.76
2012-02-07,29.73
2012-02-08,29.96
2012-02-09,29.75
2012-02-10,29.44
2012-02-13,29.68
2012-02-14,29.62
2012-02-15,29.53
2012-02-16,29.42
2012-02-17,29.73
2012-02-20,29.85
2012-02-21,29.85
2012-02-22,29.54
2012-02-23,29.66
2012-02-24,29.71
2012-02-27,29.66
2012-02-28,29.86
2012-02-29,29.93
2012-03-01,29.87
2012-03-02,30.08
2012-03-05,30.0
